,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist,title
11636,0.78,0.768,6,-4.325,0,0.238,0.0371,2.34e-06,0.518,0.507,80.063,audio_features,3UmaczJpikHgJFyBTAJVoz,spotify:track:3UmaczJpikHgJFyBTAJVoz,https://api.spotify.com/v1/tracks/3UmaczJpikHgJFyBTAJVoz,https://api.spotify.com/v1/audio-analysis/3UmaczJpikHgJFyBTAJVoz,404107,4,Eminem,Stan
11637,0.61,0.638,0,-6.574,1,0.0238,0.0672,6.59e-06,0.283,0.603,79.955,audio_features,5cwN1htZyoWqZCc33f3RfE,spotify:track:5cwN1htZyoWqZCc33f3RfE,https://api.spotify.com/v1/tracks/5cwN1htZyoWqZCc33f3RfE,https://api.spotify.com/v1/audio-analysis/5cwN1htZyoWqZCc33f3RfE,232200,4,Broken Bells,The High Road
11638,0.592,0.472,10,-9.488,1,0.029,0.0535,0.183,0.102,0.419,139.99,audio_features,6qaWJngILomllX2qqxX9Zp,spotify:track:6qaWJngILomllX2qqxX9Zp,https://api.spotify.com/v1/tracks/6qaWJngILomllX2qqxX9Zp,https://api.spotify.com/v1/audio-analysis/6qaWJngILomllX2qqxX9Zp,308950,4,Fossil Collective,Under My Arrest
11639,0.346,0.832,2,-6.974,1,0.054,0.00657,0.126,0.153,0.176,146.115,audio_features,47XitVDFJ4HMT5324g9IRH,spotify:track:47XitVDFJ4HMT5324g9IRH,https://api.spotify.com/v1/tracks/47XitVDFJ4HMT5324g9IRH,https://api.spotify.com/v1/audio-analysis/47XitVDFJ4HMT5324g9IRH,212040,4,The Posies,I Guess You're Right
11640,0.572,0.394,5,-10.72,1,0.0383,0.531,0.139,0.142,0.204,108.013,audio_features,32cePjOPhZ1o9LbirGRe4A,spotify:track:32cePjOPhZ1o9LbirGRe4A,https://api.spotify.com/v1/tracks/32cePjOPhZ1o9LbirGRe4A,https://api.spotify.com/v1/audio-analysis/32cePjOPhZ1o9LbirGRe4A,235080,4,David Lemaitre,Spirals
11641,0.44,0.786,1,-4.526,0,0.0331,0.0133,5.88e-06,0.0994,0.249,114.03,audio_features,4jMapQur0U2D7NjySxyTTH,spotify:track:4jMapQur0U2D7NjySxyTTH,https://api.spotify.com/v1/tracks/4jMapQur0U2D7NjySxyTTH,https://api.spotify.com/v1/audio-analysis/4jMapQur0U2D7NjySxyTTH,209867,4,Exit Calm,When They Rise
11642,0.247,0.96,7,-9.87,0,0.116,0.00259,3.01e-06,0.0753,0.517,171.226,audio_features,3vqRuJ6JWZBD3iFDk8VmXg,spotify:track:3vqRuJ6JWZBD3iFDk8VmXg,https://api.spotify.com/v1/tracks/3vqRuJ6JWZBD3iFDk8VmXg,https://api.spotify.com/v1/audio-analysis/3vqRuJ6JWZBD3iFDk8VmXg,227200,4,Union Carbide Productions,Cartoon Animal
11643,0.399,0.837,2,-3.83,1,0.0463,0.00227,1.27e-06,0.161,0.351,149.868,audio_features,5cZMMoBnGBku0FANurUA2T,spotify:track:5cZMMoBnGBku0FANurUA2T,https://api.spotify.com/v1/tracks/5cZMMoBnGBku0FANurUA2T,https://api.spotify.com/v1/audio-analysis/5cZMMoBnGBku0FANurUA2T,227147,4,Black Stone Cherry,In My Blood
11644,0.579,0.789,0,-4.342,1,0.0459,0.0195,0.0,0.292,0.674,95.966,audio_features,3tWA5MSAeakvjkzbOoDQRz,spotify:track:3tWA5MSAeakvjkzbOoDQRz,https://api.spotify.com/v1/tracks/3tWA5MSAeakvjkzbOoDQRz,https://api.spotify.com/v1/audio-analysis/3tWA5MSAeakvjkzbOoDQRz,197853,4,Carol & The Fall,More Is Less
11645,0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769,audio_features,3JvKfv6T31zO0ini8iNItO,spotify:track:3JvKfv6T31zO0ini8iNItO,https://api.spotify.com/v1/tracks/3JvKfv6T31zO0ini8iNItO,https://api.spotify.com/v1/audio-analysis/3JvKfv6T31zO0ini8iNItO,244360,4,Tom Odell,Another Love
11646,0.649,0.625,11,-8.704,0,0.0448,0.00109,0.00167,0.0907,0.428,131.955,audio_features,3u2NlzMZlizrGuNHLyXhst,spotify:track:3u2NlzMZlizrGuNHLyXhst,https://api.spotify.com/v1/tracks/3u2NlzMZlizrGuNHLyXhst,https://api.spotify.com/v1/audio-analysis/3u2NlzMZlizrGuNHLyXhst,225187,4,Wallis Bird,Hardly Hardly
11647,0.341,0.539,5,-5.76,1,0.0265,0.213,6.44e-05,0.109,0.267,174.564,audio_features,6GRDI9suQHikFP6euIXnpq,spotify:track:6GRDI9suQHikFP6euIXnpq,https://api.spotify.com/v1/tracks/6GRDI9suQHikFP6euIXnpq,https://api.spotify.com/v1/audio-analysis/6GRDI9suQHikFP6euIXnpq,190280,4,Family of the Year,Hero
11648,0.407,0.236,4,-16.189,1,0.0291,0.777,0.812,0.107,0.122,170.136,audio_features,3on9znKmGp0TaYcWPhqdVE,spotify:track:3on9znKmGp0TaYcWPhqdVE,https://api.spotify.com/v1/tracks/3on9znKmGp0TaYcWPhqdVE,https://api.spotify.com/v1/audio-analysis/3on9znKmGp0TaYcWPhqdVE,228400,4,Fever Ray,If I Had a Heart
11649,0.424,0.279,6,-11.061,0,0.0308,0.784,6.62e-05,0.118,0.193,66.818,audio_features,2DBFAJgsqhYk5Z1AF7tAMH,spotify:track:2DBFAJgsqhYk5Z1AF7tAMH,https://api.spotify.com/v1/tracks/2DBFAJgsqhYk5Z1AF7tAMH,https://api.spotify.com/v1/audio-analysis/2DBFAJgsqhYk5Z1AF7tAMH,117427,3,Various Artists,Lead Me Home - The Walking Dead Soundtrack
11650,0.543,0.887,9,-7.846,1,0.0501,0.000705,0.713,0.663,0.48,132.019,audio_features,4D4wh1GyvA4gSxBN7e7ysN,spotify:track:4D4wh1GyvA4gSxBN7e7ysN,https://api.spotify.com/v1/tracks/4D4wh1GyvA4gSxBN7e7ysN,https://api.spotify.com/v1/audio-analysis/4D4wh1GyvA4gSxBN7e7ysN,256507,4,Gravity Kills,Enough
11651,0.905,0.544,8,-4.354,0,0.117,0.258,0.0,0.0618,0.882,90.026,audio_features,4YA5g2UpNLmdql8fdrhlwY,spotify:track:4YA5g2UpNLmdql8fdrhlwY,https://api.spotify.com/v1/tracks/4YA5g2UpNLmdql8fdrhlwY,https://api.spotify.com/v1/audio-analysis/4YA5g2UpNLmdql8fdrhlwY,230107,4,Eve,Let Me Blow Ya Mind
11652,0.561,0.33,5,-13.51,1,0.0268,0.76,0.134,0.106,0.378,79.01,audio_features,5ARrtxJLVCeTv5TWo1oKgC,spotify:track:5ARrtxJLVCeTv5TWo1oKgC,https://api.spotify.com/v1/tracks/5ARrtxJLVCeTv5TWo1oKgC,https://api.spotify.com/v1/audio-analysis/5ARrtxJLVCeTv5TWo1oKgC,271520,4,Zero 7,In The Waiting Line
11653,0.625,0.85,4,-3.904,1,0.0495,0.346,0.000233,0.174,0.633,94.661,audio_features,25FTMokYEbEWHEdss5JLZS,spotify:track:25FTMokYEbEWHEdss5JLZS,https://api.spotify.com/v1/tracks/25FTMokYEbEWHEdss5JLZS,https://api.spotify.com/v1/audio-analysis/25FTMokYEbEWHEdss5JLZS,241667,4,Wheatus,Teenage Dirtbag
11654,0.562,0.798,6,-4.518,0,0.0447,0.00494,6.3e-06,0.109,0.373,110.02,audio_features,4CcSa3qgC2eLBjNjOtWzAG,spotify:track:4CcSa3qgC2eLBjNjOtWzAG,https://api.spotify.com/v1/tracks/4CcSa3qgC2eLBjNjOtWzAG,https://api.spotify.com/v1/audio-analysis/4CcSa3qgC2eLBjNjOtWzAG,212073,4,Tokio Hotel,What If
11655,0.671,0.706,2,-6.58,0,0.0298,0.112,0.0,0.261,0.672,125.997,audio_features,5gDzYP14jAqWR4ckuFTVBu,spotify:track:5gDzYP14jAqWR4ckuFTVBu,https://api.spotify.com/v1/tracks/5gDzYP14jAqWR4ckuFTVBu,https://api.spotify.com/v1/audio-analysis/5gDzYP14jAqWR4ckuFTVBu,230467,4,2raumwohnung,36Grad
11656,0.547,0.869,6,-3.523,1,0.064,0.0146,0.0,0.0714,0.458,106.266,audio_features,5sd2wMwvC019bUHpVjbIm4,spotify:track:5sd2wMwvC019bUHpVjbIm4,https://api.spotify.com/v1/tracks/5sd2wMwvC019bUHpVjbIm4,https://api.spotify.com/v1/audio-analysis/5sd2wMwvC019bUHpVjbIm4,218627,4,Smile Empty Soul,Bottom of a Bottle
11657,0.582,0.879,4,-3.6,0,0.0345,0.0139,2.13e-05,0.185,0.773,114.014,audio_features,0pXN3MXGemL7dmLuLtAk7z,spotify:track:0pXN3MXGemL7dmLuLtAk7z,https://api.spotify.com/v1/tracks/0pXN3MXGemL7dmLuLtAk7z,https://api.spotify.com/v1/audio-analysis/0pXN3MXGemL7dmLuLtAk7z,214309,4,Wanda,Bologna
11658,0.375,0.862,11,-3.363,0,0.255,0.071,0.0,0.211,0.478,159.841,audio_features,3jlbL2OTD5YmIunYzgQTAN,spotify:track:3jlbL2OTD5YmIunYzgQTAN,https://api.spotify.com/v1/tracks/3jlbL2OTD5YmIunYzgQTAN,https://api.spotify.com/v1/audio-analysis/3jlbL2OTD5YmIunYzgQTAN,338853,4,T.I.,Live Your Life
11659,0.631,0.482,1,-6.761,0,0.121,0.428,0.0,0.0819,0.677,100.013,audio_features,5NsOnvpjvH9sCz8TyVOmOz,spotify:track:5NsOnvpjvH9sCz8TyVOmOz,https://api.spotify.com/v1/tracks/5NsOnvpjvH9sCz8TyVOmOz,https://api.spotify.com/v1/audio-analysis/5NsOnvpjvH9sCz8TyVOmOz,204453,4,Sexion d'Assaut,Désolé
11660,0.282,0.656,8,-6.557,1,0.0302,0.0105,0.0,0.0892,0.242,139.352,audio_features,0S3gpZzlT9Hb7CCSV2owX7,spotify:track:0S3gpZzlT9Hb7CCSV2owX7,https://api.spotify.com/v1/tracks/0S3gpZzlT9Hb7CCSV2owX7,https://api.spotify.com/v1/audio-analysis/0S3gpZzlT9Hb7CCSV2owX7,251867,4,Ozzy Osbourne,"Mama, I'm Coming Home"
11661,0.493,0.636,1,-7.408,1,0.0256,0.0629,2.49e-06,0.0921,0.279,79.419,audio_features,78PKCefXwDLbl4FVO1Pjzh,spotify:track:78PKCefXwDLbl4FVO1Pjzh,https://api.spotify.com/v1/tracks/78PKCefXwDLbl4FVO1Pjzh,https://api.spotify.com/v1/audio-analysis/78PKCefXwDLbl4FVO1Pjzh,284907,4,Ozzy Osbourne,Dreamer
11662,0.597,0.895,3,-4.313,1,0.246,0.00856,0.0,0.154,0.273,139.83,audio_features,5mFIlY4MWLyGRNzn9sXNDV,spotify:track:5mFIlY4MWLyGRNzn9sXNDV,https://api.spotify.com/v1/tracks/5mFIlY4MWLyGRNzn9sXNDV,https://api.spotify.com/v1/audio-analysis/5mFIlY4MWLyGRNzn9sXNDV,283653,4,Feine Sahne Fischfilet,Komplett im Arsch
11663,0.555,0.939,9,-3.372,1,0.0722,0.00229,0.0,0.0772,0.571,159.924,audio_features,4dwjLBMy8hhQEuDhjChaqv,spotify:track:4dwjLBMy8hhQEuDhjChaqv,https://api.spotify.com/v1/tracks/4dwjLBMy8hhQEuDhjChaqv,https://api.spotify.com/v1/audio-analysis/4dwjLBMy8hhQEuDhjChaqv,219213,4,Caracho,In Hamburg sagt man Jaja
11664,0.39,0.974,5,-3.045,0,0.151,0.000731,4.26e-06,0.265,0.197,185.826,audio_features,3q7lMszaWSQX26GdWzIbzh,spotify:track:3q7lMszaWSQX26GdWzIbzh,https://api.spotify.com/v1/tracks/3q7lMszaWSQX26GdWzIbzh,https://api.spotify.com/v1/audio-analysis/3q7lMszaWSQX26GdWzIbzh,202320,4,Noah Sow & Das Heimlich Maneuver,Es brennt hier drin - Single Version
11665,0.49,0.95,3,-3.923,0,0.0617,0.015,0.0,0.278,0.547,140.012,audio_features,3Hf2pW2CWJlCU8MvGXucb8,spotify:track:3Hf2pW2CWJlCU8MvGXucb8,https://api.spotify.com/v1/tracks/3Hf2pW2CWJlCU8MvGXucb8,https://api.spotify.com/v1/audio-analysis/3Hf2pW2CWJlCU8MvGXucb8,213413,4,Tokio Hotel,Übers Ende der Welt - Single Version
11666,0.514,0.975,3,-2.534,1,0.065,0.0015,0.0,0.36,0.567,130.032,audio_features,6zAWEW9OH0aXNqPrsj27xB,spotify:track:6zAWEW9OH0aXNqPrsj27xB,https://api.spotify.com/v1/tracks/6zAWEW9OH0aXNqPrsj27xB,https://api.spotify.com/v1/audio-analysis/6zAWEW9OH0aXNqPrsj27xB,196760,4,Tokio Hotel,Automatic
11667,0.569,0.832,6,-3.634,1,0.0321,0.000307,2.59e-05,0.13,0.523,124.975,audio_features,4DezF1ckWOGYL1Xg8VlTQO,spotify:track:4DezF1ckWOGYL1Xg8VlTQO,https://api.spotify.com/v1/tracks/4DezF1ckWOGYL1Xg8VlTQO,https://api.spotify.com/v1/audio-analysis/4DezF1ckWOGYL1Xg8VlTQO,193627,4,Tokio Hotel,Der letzte Tag - Single Version
11668,0.358,0.795,2,-7.169,0,0.0892,0.128,0.0,0.296,0.406,161.358,audio_features,4P4PHxZQ1FcwQKKnfEPsAZ,spotify:track:4P4PHxZQ1FcwQKKnfEPsAZ,https://api.spotify.com/v1/tracks/4P4PHxZQ1FcwQKKnfEPsAZ,https://api.spotify.com/v1/audio-analysis/4P4PHxZQ1FcwQKKnfEPsAZ,252600,4,Die Ärzte,Schrei nach Liebe
11669,0.718,0.626,1,-9.139,0,0.0297,0.0701,3.39e-06,0.0776,0.379,120.026,audio_features,7dK6CDWYDyUlEFkcglrsBn,spotify:track:7dK6CDWYDyUlEFkcglrsBn,https://api.spotify.com/v1/tracks/7dK6CDWYDyUlEFkcglrsBn,https://api.spotify.com/v1/audio-analysis/7dK6CDWYDyUlEFkcglrsBn,240227,4,Die Ärzte,Mach die Augen zu
11670,0.561,0.337,8,-9.272,1,0.0284,0.644,8.79e-05,0.67,0.273,109.373,audio_features,3V1H6liHwCDcWeqdPJabOM,spotify:track:3V1H6liHwCDcWeqdPJabOM,https://api.spotify.com/v1/tracks/3V1H6liHwCDcWeqdPJabOM,https://api.spotify.com/v1/audio-analysis/3V1H6liHwCDcWeqdPJabOM,267253,4,Stone Sour,Wicked Game - Acoustic; Live
11671,0.253,0.565,1,-6.116,1,0.0368,0.0014,0.000225,0.272,0.127,179.492,audio_features,2EYnvZoSEkwiC8ynBcjLyi,spotify:track:2EYnvZoSEkwiC8ynBcjLyi,https://api.spotify.com/v1/tracks/2EYnvZoSEkwiC8ynBcjLyi,https://api.spotify.com/v1/audio-analysis/2EYnvZoSEkwiC8ynBcjLyi,291053,4,Bush,Swallowed - Remastered
11672,0.43,0.971,6,-3.91,1,0.0672,0.000639,0.0,0.107,0.294,96.235,audio_features,4pkFvX3AkuiSGPkv8gMlks,spotify:track:4pkFvX3AkuiSGPkv8gMlks,https://api.spotify.com/v1/tracks/4pkFvX3AkuiSGPkv8gMlks,https://api.spotify.com/v1/audio-analysis/4pkFvX3AkuiSGPkv8gMlks,244227,4,Remy Zero,Save Me
11673,0.607,0.941,0,-6.163,1,0.0486,0.0217,0.071,0.119,0.414,144.04,audio_features,11sSvwrDX5BBUhbBZRKUxy,spotify:track:11sSvwrDX5BBUhbBZRKUxy,https://api.spotify.com/v1/tracks/11sSvwrDX5BBUhbBZRKUxy,https://api.spotify.com/v1/audio-analysis/11sSvwrDX5BBUhbBZRKUxy,294893,4,Nine Inch Nails,Every Day Is Exactly The Same
11674,0.735,0.942,6,-4.726,1,0.0626,0.107,0.000165,0.151,0.872,125.008,audio_features,7orBBkQgdmanhPCD0FyHHZ,spotify:track:7orBBkQgdmanhPCD0FyHHZ,https://api.spotify.com/v1/tracks/7orBBkQgdmanhPCD0FyHHZ,https://api.spotify.com/v1/audio-analysis/7orBBkQgdmanhPCD0FyHHZ,275920,4,Sugababes,Overload
11675,0.688,0.734,9,-4.569,1,0.0274,0.00462,0.0,0.0756,0.46,140.004,audio_features,2hns6Dv29Yrg68AVTJiAyA,spotify:track:2hns6Dv29Yrg68AVTJiAyA,https://api.spotify.com/v1/tracks/2hns6Dv29Yrg68AVTJiAyA,https://api.spotify.com/v1/audio-analysis/2hns6Dv29Yrg68AVTJiAyA,208493,4,P!nk,Who Knew
11676,0.519,0.961,2,-3.214,0,0.0642,0.000207,0.000419,0.195,0.344,93.466,audio_features,24z528iI9kZu5LbkLainjI,spotify:track:24z528iI9kZu5LbkLainjI,https://api.spotify.com/v1/tracks/24z528iI9kZu5LbkLainjI,https://api.spotify.com/v1/audio-analysis/24z528iI9kZu5LbkLainjI,234467,4,Papa Roach,Between Angels And Insects
11677,0.41,0.959,9,-4.563,1,0.0869,0.000324,0.0,0.0766,0.83,193.155,audio_features,2ydUT1pFhuLDnouelIv4WH,spotify:track:2ydUT1pFhuLDnouelIv4WH,https://api.spotify.com/v1/tracks/2ydUT1pFhuLDnouelIv4WH,https://api.spotify.com/v1/audio-analysis/2ydUT1pFhuLDnouelIv4WH,171600,4,blink-182,The Rock Show
11678,0.676,0.715,6,-6.854,1,0.0287,0.00283,0.0767,0.0685,0.275,129.006,audio_features,1Jlt67b4oOhCoFW9GQwL9T,spotify:track:1Jlt67b4oOhCoFW9GQwL9T,https://api.spotify.com/v1/tracks/1Jlt67b4oOhCoFW9GQwL9T,https://api.spotify.com/v1/audio-analysis/1Jlt67b4oOhCoFW9GQwL9T,231167,4,DB Boulevard,Point of View - Radio Edit
11679,0.247,0.75,11,-4.624,0,0.041,0.501,0.0389,0.624,0.416,79.603,audio_features,3hWu4Z5IkREyWNT4zuuXM5,spotify:track:3hWu4Z5IkREyWNT4zuuXM5,https://api.spotify.com/v1/tracks/3hWu4Z5IkREyWNT4zuuXM5,https://api.spotify.com/v1/audio-analysis/3hWu4Z5IkREyWNT4zuuXM5,240987,4,Queens of the Stone Age,Auto Pilot
11680,0.76,0.524,1,-7.67,0,0.0323,0.0542,0.5,0.112,0.112,119.603,audio_features,05bIHrj5BTUoQxXZS6IH3M,spotify:track:05bIHrj5BTUoQxXZS6IH3M,https://api.spotify.com/v1/tracks/05bIHrj5BTUoQxXZS6IH3M,https://api.spotify.com/v1/audio-analysis/05bIHrj5BTUoQxXZS6IH3M,270307,4,Kanye West,Love Lockdown
11681,0.552,0.846,9,-4.912,1,0.342,0.0114,0.0,0.309,0.554,98.56,audio_features,2pRyjmTGkz5i8xemOtJ7pG,spotify:track:2pRyjmTGkz5i8xemOtJ7pG,https://api.spotify.com/v1/tracks/2pRyjmTGkz5i8xemOtJ7pG,https://api.spotify.com/v1/audio-analysis/2pRyjmTGkz5i8xemOtJ7pG,236600,1,Kanye West,Touch The Sky
11682,0.32,0.743,11,-2.983,0,0.0329,0.0404,0.0,0.0958,0.26,186.692,audio_features,5T80BCUCP5EpzoaiIAVoJ9,spotify:track:5T80BCUCP5EpzoaiIAVoJ9,https://api.spotify.com/v1/tracks/5T80BCUCP5EpzoaiIAVoJ9,https://api.spotify.com/v1/audio-analysis/5T80BCUCP5EpzoaiIAVoJ9,218721,3,Tokio Hotel,When It Rains It Pours
11683,0.65,0.623,4,-6.417,0,0.0279,0.02,0.0,0.176,0.206,111.985,audio_features,41YOS7VuxHEEwYHLfa7VWM,spotify:track:41YOS7VuxHEEwYHLfa7VWM,https://api.spotify.com/v1/tracks/41YOS7VuxHEEwYHLfa7VWM,https://api.spotify.com/v1/audio-analysis/41YOS7VuxHEEwYHLfa7VWM,236467,4,Tokio Hotel,Durch den Monsun - Radio Mix
11684,0.865,0.657,7,-6.722,1,0.076,0.0404,0.0,0.14,0.316,111.115,audio_features,00i2HU7TEzzftShjRrDSEF,spotify:track:00i2HU7TEzzftShjRrDSEF,https://api.spotify.com/v1/tracks/00i2HU7TEzzftShjRrDSEF,https://api.spotify.com/v1/audio-analysis/00i2HU7TEzzftShjRrDSEF,268960,4,2Pac,Changes
11685,0.658,0.87,5,-3.019,1,0.0955,0.0275,0.0,0.656,0.791,91.647,audio_features,0LyLz6XsVs6wz85dK0S6EG,spotify:track:0LyLz6XsVs6wz85dK0S6EG,https://api.spotify.com/v1/tracks/0LyLz6XsVs6wz85dK0S6EG,https://api.spotify.com/v1/audio-analysis/0LyLz6XsVs6wz85dK0S6EG,348000,4,Various Artists,California Love
11686,0.607,0.957,9,-4.48,1,0.0668,0.00723,0.0,0.0995,0.482,106.72,audio_features,0ZV1XCDkopAriTpvp9byzx,spotify:track:0ZV1XCDkopAriTpvp9byzx,https://api.spotify.com/v1/tracks/0ZV1XCDkopAriTpvp9byzx,https://api.spotify.com/v1/audio-analysis/0ZV1XCDkopAriTpvp9byzx,209000,4,Die Ärzte,Hurra
11687,0.437,0.953,6,-4.986,1,0.0591,0.000546,0.393,0.275,0.452,126.057,audio_features,2w1MR9Z1Q0rXc2QGEiqg7I,spotify:track:2w1MR9Z1Q0rXc2QGEiqg7I,https://api.spotify.com/v1/tracks/2w1MR9Z1Q0rXc2QGEiqg7I,https://api.spotify.com/v1/audio-analysis/2w1MR9Z1Q0rXc2QGEiqg7I,230840,4,Die Ärzte,Nichts in der Welt
11688,0.561,0.538,1,-7.067,0,0.138,0.344,0.0,0.0502,0.389,113.052,audio_features,4Luzip43JUNRDJJR7l8bdb,spotify:track:4Luzip43JUNRDJJR7l8bdb,https://api.spotify.com/v1/tracks/4Luzip43JUNRDJJR7l8bdb,https://api.spotify.com/v1/audio-analysis/4Luzip43JUNRDJJR7l8bdb,199893,4,Nicky Jam,El Ganador
11689,0.327,0.905,11,-3.3,0,0.0611,0.0109,0.000379,0.292,0.437,113.137,audio_features,41Z2joQXOwZRBB8V6zk0A8,spotify:track:41Z2joQXOwZRBB8V6zk0A8,https://api.spotify.com/v1/tracks/41Z2joQXOwZRBB8V6zk0A8,https://api.spotify.com/v1/audio-analysis/41Z2joQXOwZRBB8V6zk0A8,277000,4,Babyshambles,Fuck Forever
11690,0.77,0.475,7,-9.512,1,0.159,0.0561,4.72e-06,0.0607,0.473,82.511,audio_features,1ckU1EhAO0Nr73QYw24SWJ,spotify:track:1ckU1EhAO0Nr73QYw24SWJ,https://api.spotify.com/v1/tracks/1ckU1EhAO0Nr73QYw24SWJ,https://api.spotify.com/v1/audio-analysis/1ckU1EhAO0Nr73QYw24SWJ,261573,4,Whitney Houston,My Love Is Your Love
11691,0.657,0.874,11,-7.542,1,0.0419,0.0122,0.00377,0.367,0.631,104.186,audio_features,54Kox6D5c5JNW9ujt3hcOW,spotify:track:54Kox6D5c5JNW9ujt3hcOW,https://api.spotify.com/v1/tracks/54Kox6D5c5JNW9ujt3hcOW,https://api.spotify.com/v1/audio-analysis/54Kox6D5c5JNW9ujt3hcOW,221733,4,Guano Apes,Lords of the Boards
11692,0.681,0.505,1,-11.709,1,0.138,0.137,0.0,0.234,0.399,89.953,audio_features,1rJM37Dd4OcSJvzI84yCcP,spotify:track:1rJM37Dd4OcSJvzI84yCcP,https://api.spotify.com/v1/tracks/1rJM37Dd4OcSJvzI84yCcP,https://api.spotify.com/v1/audio-analysis/1rJM37Dd4OcSJvzI84yCcP,260067,4,Fugees,Fu-Gee-La
11693,0.769,0.505,1,-7.345,1,0.0829,0.311,7.49e-05,0.0777,0.757,171.804,audio_features,6qspW4YKycviDFjHBOaqUY,spotify:track:6qspW4YKycviDFjHBOaqUY,https://api.spotify.com/v1/tracks/6qspW4YKycviDFjHBOaqUY,https://api.spotify.com/v1/audio-analysis/6qspW4YKycviDFjHBOaqUY,279507,4,TLC,Waterfalls
11694,0.395,0.648,9,-7.372,1,0.027,0.0407,8.25e-05,0.0868,0.246,80.286,audio_features,2ZvVKaRZzeEdmTrpTrhEvR,spotify:track:2ZvVKaRZzeEdmTrpTrhEvR,https://api.spotify.com/v1/tracks/2ZvVKaRZzeEdmTrpTrhEvR,https://api.spotify.com/v1/audio-analysis/2ZvVKaRZzeEdmTrpTrhEvR,222267,4,Silverchair,Ana's Song (Open Fire)
11695,0.581,0.647,11,-7.348,1,0.0303,0.0526,3.33e-06,0.177,0.822,81.727,audio_features,3TnTciilJuvyLl44I03ElS,spotify:track:3TnTciilJuvyLl44I03ElS,https://api.spotify.com/v1/tracks/3TnTciilJuvyLl44I03ElS,https://api.spotify.com/v1/audio-analysis/3TnTciilJuvyLl44I03ElS,296720,4,Various Artists,"Touch, Peel & Stand"
11696,0.683,0.937,9,-6.335,1,0.0449,0.00481,0.0046,0.07,0.619,104.872,audio_features,0lnxrQAd9ZxbhBBe7d8FO8,spotify:track:0lnxrQAd9ZxbhBBe7d8FO8,https://api.spotify.com/v1/tracks/0lnxrQAd9ZxbhBBe7d8FO8,https://api.spotify.com/v1/audio-analysis/0lnxrQAd9ZxbhBBe7d8FO8,268653,4,Hanson,MMMBop
11697,0.765,0.29,4,-17.117,0,0.139,0.0279,0.0,0.571,0.506,92.409,audio_features,0Q0IVlqMV64kNLlwjPj0Hl,spotify:track:0Q0IVlqMV64kNLlwjPj0Hl,https://api.spotify.com/v1/tracks/0Q0IVlqMV64kNLlwjPj0Hl,https://api.spotify.com/v1/audio-analysis/0Q0IVlqMV64kNLlwjPj0Hl,298773,4,Fugees,Killing Me Softly With His Song
11698,0.607,0.422,10,-13.364,0,0.499,0.209,0.0,0.0839,0.563,130.47,audio_features,3vZO25GdYuqFrR1kzZADnp,spotify:track:3vZO25GdYuqFrR1kzZADnp,https://api.spotify.com/v1/tracks/3vZO25GdYuqFrR1kzZADnp,https://api.spotify.com/v1/audio-analysis/3vZO25GdYuqFrR1kzZADnp,226987,3,Fugees,Ready or Not
11699,0.683,0.772,7,-7.907,0,0.0311,0.0222,0.0149,0.203,0.737,123.871,audio_features,2IHaGyfxNoFPLJnaEg4GTs,spotify:track:2IHaGyfxNoFPLJnaEg4GTs,https://api.spotify.com/v1/tracks/2IHaGyfxNoFPLJnaEg4GTs,https://api.spotify.com/v1/audio-analysis/2IHaGyfxNoFPLJnaEg4GTs,270373,4,Haddaway,"What Is Love - 7"" Mix"
11700,0.824,0.925,11,-5.814,0,0.0965,0.0263,0.376,0.247,0.554,163.854,audio_features,2vlgOAH3M8Fmo19wOjeRyw,spotify:track:2vlgOAH3M8Fmo19wOjeRyw,https://api.spotify.com/v1/tracks/2vlgOAH3M8Fmo19wOjeRyw,https://api.spotify.com/v1/audio-analysis/2vlgOAH3M8Fmo19wOjeRyw,306000,4,Bomfunk MC's,Freestyler
11701,0.553,0.954,2,-4.671,1,0.0538,0.000274,0.151,0.188,0.235,130.046,audio_features,1G1s7QvuLh9jv8QGCJaPur,spotify:track:1G1s7QvuLh9jv8QGCJaPur,https://api.spotify.com/v1/tracks/1G1s7QvuLh9jv8QGCJaPur,https://api.spotify.com/v1/audio-analysis/1G1s7QvuLh9jv8QGCJaPur,301933,4,Republica,Ready to Go
11702,0.495,0.905,8,-3.768,1,0.0653,0.00227,3.29e-06,0.142,0.215,97.106,audio_features,0KGIbrNYktDXYyHopcDI2L,spotify:track:0KGIbrNYktDXYyHopcDI2L,https://api.spotify.com/v1/tracks/0KGIbrNYktDXYyHopcDI2L,https://api.spotify.com/v1/audio-analysis/0KGIbrNYktDXYyHopcDI2L,235653,4,The Pretty Reckless,Make Me Wanna Die
11703,0.517,0.906,1,-3.677,1,0.0735,0.00272,9.26e-06,0.113,0.731,172.977,audio_features,3l9CW99AHtExIRV4hW2N5m,spotify:track:3l9CW99AHtExIRV4hW2N5m,https://api.spotify.com/v1/tracks/3l9CW99AHtExIRV4hW2N5m,https://api.spotify.com/v1/audio-analysis/3l9CW99AHtExIRV4hW2N5m,211520,4,Paramore,Misery Business
